,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1584,105/06/02,"21,999,904","3,500,288,755",159.00,160.00,158.00,159.00, 0.00,"7,933"
1585,105/06/03,"32,020,341","5,124,469,706",159.00,160.50,159.00,160.50,+1.50,"10,969"
1586,105/06/04,"2,631,269","420,392,883",160.00,160.00,159.50,160.00,-0.50,"1,428"
1587,105/06/06,"28,898,951","4,651,663,660",161.00,162.00,160.00,161.00,+1.00,"8,667"
1588,105/06/07,"47,573,770","7,726,094,806",161.50,163.50,161.00,162.00,+1.00,"12,269"
1589,105/06/08,"45,587,946","7,522,713,617",164.00,166.00,163.50,165.50,+3.50,"15,173"
1590,105/06/13,"54,689,228","8,843,806,836",161.00,162.50,161.00,162.00,-3.50,"14,466"
1591,105/06/14,"27,823,266","4,508,801,432",161.00,163.00,161.00,162.00, 0.00,"10,951"
1592,105/06/15,"29,328,888","4,763,332,856",162.00,163.00,161.00,163.00,+1.00,"9,142"
1593,105/06/16,"36,957,340","5,942,664,024",161.50,162.50,159.50,160.50,-2.50,"7,324"
1594,105/06/17,"31,326,264","5,117,145,004",162.50,164.50,162.00,163.00,+2.50,"9,885"
1595,105/06/20,"24,949,407","4,090,155,341",164.50,165.00,163.00,163.00, 0.00,"8,639"
1596,105/06/21,"28,042,486","4,621,986,401",164.00,165.50,163.50,165.50,+2.50,"10,369"
1597,105/06/22,"30,409,069","5,013,175,385",164.50,166.00,163.50,166.00,+0.50,"8,180"
1598,105/06/23,"22,592,551","3,715,357,864",165.50,166.00,164.00,164.00,-2.00,"8,298"
1599,105/06/24,"86,994,060","13,854,488,100",164.00,164.00,154.50,159.00,-5.00,"27,192"
1600,105/06/27,"43,401,750","6,739,714,431",154.50,156.00,154.00,155.50,X0.00,"17,925"
1601,105/06/28,"39,095,886","6,111,752,511",155.50,157.50,155.00,157.00,+1.50,"12,685"
1602,105/06/29,"32,131,574","5,108,302,566",158.50,160.00,158.00,159.00,+2.00,"12,754"
1603,105/06/30,"42,854,433","6,916,567,646",161.00,163.00,159.50,162.50,+3.50,"14,833"
1604,105/07/01,"36,577,822","6,042,239,175",164.50,166.00,163.50,166.00,+3.50,"13,186"
1605,105/07/04,"25,968,655","4,302,829,364",165.50,166.50,164.50,166.00, 0.00,"9,484"
1606,105/07/05,"16,422,882","2,697,844,648",165.00,165.50,164.00,164.00,-2.00,"6,930"
1607,105/07/06,"35,100,107","5,661,722,124",163.00,163.00,160.50,161.50,-2.50,"12,026"
1608,105/07/07,"24,442,273","4,009,459,272",163.50,165.00,163.00,164.50,+3.00,"9,726"
1609,105/07/11,"53,434,920","9,066,254,650",170.00,170.50,168.50,170.00,+5.50,"14,951"
1610,105/07/12,"42,128,936","7,177,356,520",171.00,171.50,169.50,171.00,+1.00,"15,021"
1611,105/07/13,"51,719,990","8,708,079,977",169.50,170.00,167.00,168.50,-2.50,"17,109"
1612,105/07/14,"36,131,819","6,094,183,541",167.00,170.00,167.00,169.00,+0.50,"12,414"
1613,105/07/15,"41,822,109","7,039,081,421",168.00,169.50,166.50,169.50,+0.50,"13,283"
1614,105/07/18,"24,774,059","4,188,965,471",168.00,170.00,168.00,169.50, 0.00,"6,898"
1615,105/07/19,"43,707,370","7,424,369,044",170.50,170.50,169.00,170.50,+1.00,"12,495"
1616,105/07/20,"39,076,857","6,633,505,533",170.00,170.50,169.00,170.00,-0.50,"14,235"
1617,105/07/21,"35,220,658","6,034,355,320",171.00,172.00,170.00,172.00,+2.00,"12,625"
1618,105/07/22,"29,804,436","5,106,380,820",172.00,172.00,170.50,171.00,-1.00,"9,643"
1619,105/07/25,"27,180,811","4,645,419,181",172.00,173.00,169.00,171.50,+0.50,"9,757"
1620,105/07/26,"32,736,383","5,634,149,876",172.00,173.00,171.50,173.00,+1.50,"12,399"
1621,105/07/27,"36,108,136","6,318,691,514",175.00,176.00,174.50,175.00,+2.00,"10,896"
1622,105/07/28,"31,138,296","5,464,444,857",175.00,176.50,173.00,176.50,+1.50,"9,647"
1623,105/07/29,"30,008,528","5,229,445,495",177.00,177.00,172.50,172.50,-4.00,"8,686"
1624,105/08/01,"34,703,892","6,112,481,446",175.00,177.00,174.50,177.00,+4.50,"11,713"
1625,105/08/02,"15,366,106","2,707,287,048",177.50,177.50,175.50,176.00,-1.00,"6,097"
1626,105/08/03,"21,652,236","3,745,324,328",172.50,174.00,172.00,172.50,-3.50,"8,267"
1627,105/08/04,"14,292,159","2,481,942,916",173.00,174.50,172.50,174.50,+2.00,"4,503"
1628,105/08/05,"25,803,777","4,555,686,581",175.00,177.50,174.00,177.00,+2.50,"8,212"
1629,105/08/08,"16,241,757","2,882,438,800",178.00,178.00,176.50,178.00,+1.00,"5,032"
1630,105/08/09,"16,443,465","2,940,137,770",178.50,179.50,177.00,178.50,+0.50,"6,767"
1631,105/08/10,"19,307,662","3,453,612,114",179.00,179.50,178.00,179.50,+1.00,"5,979"
1632,105/08/11,"28,216,223","4,982,106,809",177.50,178.00,175.50,176.50,-3.00,"9,250"
1633,105/08/12,"23,986,752","4,264,514,880",178.50,178.50,177.00,177.50,+1.00,"7,860"
1634,105/08/15,"13,660,192","2,438,220,101",178.50,179.00,177.50,179.00,+1.50,"4,907"
1635,105/08/16,"34,284,274","6,042,810,224",178.00,179.00,175.00,175.50,-3.50,"10,692"
1636,105/08/17,"24,169,622","4,272,164,742",177.00,177.50,176.00,177.00,+1.50,"8,245"
1637,105/08/18,"27,899,726","4,897,229,556",176.00,176.50,175.00,176.00,-1.00,"9,690"
1638,105/08/19,"23,496,710","4,116,962,848",177.00,177.50,174.00,174.50,-1.50,"8,233"
1639,105/08/22,"21,822,066","3,765,989,158",173.00,174.00,171.50,173.00,-1.50,"7,785"
1640,105/08/23,"21,467,596","3,742,518,814",174.00,175.00,173.50,174.00,+1.00,"6,651"
1641,105/08/24,"12,532,486","2,182,702,578",175.00,175.50,173.50,173.50,-0.50,"4,272"
1642,105/08/25,"23,973,648","4,223,271,748",175.00,177.00,174.50,177.00,+3.50,"8,613"
1643,105/08/26,"15,804,932","2,788,761,532",175.00,177.00,175.00,177.00, 0.00,"4,529"
1644,105/08/29,"16,967,254","2,980,249,547",175.00,177.00,174.00,176.50,-0.50,"5,102"
1645,105/08/30,"19,752,234","3,452,895,298",176.00,176.50,174.00,174.50,-2.00,"5,559"
1646,105/08/31,"42,461,245","7,408,331,135",176.50,177.00,174.50,176.00,+1.50,"6,850"
1647,105/09/01,"26,101,335","4,486,398,290",176.00,176.00,173.00,173.50,-2.50,"7,279"
1648,105/09/02,"19,489,130","3,368,711,120",176.50,176.50,174.00,174.50,+1.00,"6,315"
1649,105/09/05,"27,982,906","4,884,204,996",176.50,177.50,176.50,176.50,+2.00,"6,513"
1650,105/09/06,"29,646,892","5,218,919,616",177.00,179.00,176.50,179.00,+2.50,"9,498"
1651,105/09/07,"50,851,477","9,311,446,211",180.50,185.00,180.00,184.00,+5.00,"19,497"
1652,105/09/08,"30,307,949","5,555,013,307",182.50,184.50,182.50,183.00,-1.00,"10,923"
1653,105/09/09,"30,635,512","5,518,555,160",181.00,181.00,179.50,179.50,-3.50,"8,177"
1654,105/09/10,"15,470,223","2,747,098,264",177.00,179.00,176.00,178.00,-1.50,"5,804"
1655,105/09/12,"42,751,708","7,504,512,206",177.50,177.50,174.00,175.00,-3.00,"14,891"
1656,105/09/13,"38,438,582","6,736,154,003",176.50,176.50,173.50,175.00, 0.00,"11,379"
1657,105/09/14,"52,966,216","9,216,408,104",174.00,176.00,173.50,173.50,-1.50,"11,689"
1658,105/09/19,"57,296,972","10,375,685,848",179.50,183.00,178.50,182.50,+9.00,"19,155"
1659,105/09/20,"23,647,416","4,319,888,712",182.00,183.50,181.50,183.00,+0.50,"8,140"
1660,105/09/21,"26,261,794","4,805,884,782",181.00,184.00,180.50,184.00,+1.00,"8,483"
1661,105/09/22,"21,213,260","3,921,937,500",185.00,185.50,183.50,185.50,+1.50,"8,939"
1662,105/09/23,"23,141,189","4,313,995,664",185.00,187.50,184.50,187.50,+2.00,"9,042"
1663,105/09/26,"25,218,996","4,635,639,758",183.50,185.00,183.00,183.00,-4.50,"7,882"
1664,105/09/29,"57,778,769","10,764,097,342",185.50,187.50,185.50,185.50,+2.50,"15,213"
1665,105/09/30,"45,163,412","8,309,463,356",185.50,186.50,182.50,182.50,-3.00,"11,548"
1666,105/10/03,"18,987,856","3,525,971,989",186.00,186.50,184.50,186.00,+3.50,"6,733"
1667,105/10/04,"17,139,682","3,191,090,272",185.00,187.00,185.00,187.00,+1.00,"6,392"
1668,105/10/05,"19,144,379","3,549,073,494",186.00,186.00,184.50,186.00,-1.00,"6,115"
1669,105/10/06,"15,715,729","2,928,528,801",185.00,187.50,185.00,187.50,+1.50,"6,847"
1670,105/10/07,"15,870,415","2,969,715,475",188.00,188.00,186.00,188.00,+0.50,"6,887"
1671,105/10/11,"31,107,793","5,874,765,484",191.00,191.00,186.00,187.50,-0.50,"10,879"
1672,105/10/12,"24,592,212","4,625,439,668",186.50,190.00,186.00,189.50,+2.00,"7,805"
1673,105/10/13,"40,728,212","7,675,208,676",190.50,191.00,187.00,188.50,-1.00,"13,817"
1674,105/10/14,"34,340,209","6,450,978,969",187.00,189.00,186.50,188.00,-0.50,"13,583"
1675,105/10/17,"37,878,270","7,051,992,670",186.50,187.50,185.00,186.50,-1.50,"9,908"
1676,105/10/18,"40,651,809","7,582,450,283",186.50,187.00,185.50,187.00,+0.50,"8,180"
1677,105/10/19,"38,143,867","7,206,475,473",187.50,189.50,187.50,189.50,+2.50,"8,834"
1678,105/10/20,"15,736,203","2,989,556,440",189.50,190.50,189.00,190.50,+1.00,"4,787"
1679,105/10/21,"22,316,844","4,246,605,266",191.00,192.00,188.50,188.50,-2.00,"8,198"
1680,105/10/24,"14,381,349","2,742,131,352",191.00,191.00,189.50,191.00,+2.50,"5,860"
1681,105/10/25,"19,145,940","3,680,309,682",192.00,193.00,191.00,193.00,+2.00,"7,455"
1682,105/10/26,"24,885,036","4,758,575,792",190.50,192.50,190.50,191.50,-1.50,"7,594"
1683,105/10/27,"26,883,192","5,089,143,513",191.50,191.50,188.50,188.50,-3.00,"9,385"
1684,105/10/28,"33,106,885","6,268,990,744",189.50,190.00,188.50,189.50,+1.00,"6,562"
1685,105/10/31,"25,830,651","4,871,340,189",189.00,190.50,186.50,188.50,-1.00,"6,560"
1686,105/11/01,"15,128,851","2,854,597,839",188.50,189.50,187.50,189.50,+1.00,"5,917"
1687,105/11/02,"16,529,619","3,085,447,900",187.50,188.00,186.00,186.00,-3.50,"7,380"
1688,105/11/03,"25,531,563","4,724,824,155",185.50,186.50,184.50,184.50,-1.50,"7,976"
1689,105/11/04,"15,107,076","2,791,857,480",184.50,186.00,184.00,184.50, 0.00,"7,260"
1690,105/11/07,"21,430,225","4,023,208,624",186.50,189.00,186.00,189.00,+4.50,"7,934"
1691,105/11/08,"15,954,387","3,011,077,756",190.00,190.00,188.00,188.50,-0.50,"6,225"
1692,105/11/09,"55,579,000","10,245,544,000",190.00,190.50,182.00,182.00,-6.50,"22,278"
1693,105/11/10,"38,869,432","7,258,713,102",187.00,188.00,185.50,185.50,+3.50,"13,292"
1694,105/11/11,"67,636,187","12,291,321,069",181.50,183.00,181.00,181.50,-4.00,"19,522"
1695,105/11/14,"48,032,589","8,680,850,609",181.00,182.00,180.00,180.50,-1.00,"14,717"
1696,105/11/15,"33,528,517","6,055,348,577",179.50,182.00,179.00,180.00,-0.50,"11,312"
1697,105/11/16,"35,293,770","6,403,374,640",180.50,183.00,180.00,180.00, 0.00,"10,900"
1698,105/11/17,"23,256,023","4,214,237,980",182.00,182.50,180.50,181.50,+1.50,"5,234"
1699,105/11/18,"23,731,433","4,291,503,493",181.50,181.50,180.00,181.00,-0.50,"6,949"
1700,105/11/21,"15,622,673","2,824,317,313",180.50,181.50,180.00,181.00, 0.00,"6,391"
1701,105/11/22,"31,348,118","5,758,734,362",182.00,185.00,181.50,184.00,+3.00,"10,086"
1702,105/11/23,"23,068,606","4,278,324,376",184.50,186.50,184.00,185.50,+1.50,"9,806"
1703,105/11/24,"19,098,768","3,505,303,784",184.00,185.00,183.00,183.00,-2.50,"6,354"
1704,105/11/25,"10,226,870","1,866,763,623",182.50,183.50,182.00,182.00,-1.00,"4,117"
1705,105/11/28,"22,360,419","4,097,502,666",181.50,184.00,181.50,184.00,+2.00,"6,548"
1706,105/11/29,"26,894,638","4,930,405,401",183.50,185.00,182.00,182.00,-2.00,"6,259"
1707,105/11/30,"54,053,279","9,882,147,890",181.50,183.00,181.50,183.00,+1.00,"5,767"
1708,105/12/01,"13,923,341","2,540,480,903",182.00,183.00,181.50,183.00, 0.00,"6,514"
1709,105/12/02,"53,946,366","9,634,395,330",179.00,179.50,178.00,178.00,-5.00,"21,618"
1710,105/12/05,"32,249,536","5,771,614,169",178.00,180.00,178.00,179.00,+1.00,"10,198"
1711,105/12/06,"27,728,861","5,051,414,702",181.00,183.00,180.50,182.00,+3.00,"10,430"
1712,105/12/07,"14,529,260","2,645,149,219",183.00,183.50,181.50,181.50,-0.50,"5,127"
1713,105/12/08,"27,276,757","5,030,766,288",184.00,185.50,183.00,185.50,+4.00,"11,258"
1714,105/12/09,"24,890,768","4,618,750,580",186.00,186.00,184.50,186.00,+0.50,"8,116"
1715,105/12/12,"18,817,929","3,494,579,936",186.00,187.00,184.00,185.00,-1.00,"6,853"
1716,105/12/13,"23,692,594","4,398,859,330",186.50,186.50,184.50,186.00,+1.00,"7,561"
1717,105/12/14,"16,768,971","3,131,823,106",186.50,187.50,185.50,187.50,+1.50,"6,485"
1718,105/12/15,"24,244,941","4,508,246,366",185.00,187.50,184.50,187.00,-0.50,"6,135"
1719,105/12/16,"36,266,938","6,720,634,530",185.50,187.00,185.00,185.00,-2.00,"7,994"
1720,105/12/19,"20,553,355","3,763,429,465",184.00,184.50,182.50,182.50,-2.50,"7,956"
1721,105/12/20,"24,243,414","4,394,840,051",181.00,182.50,180.00,182.50, 0.00,"10,223"
1722,105/12/21,"32,234,176","5,828,554,894",181.00,182.00,180.00,180.00,-2.50,"11,377"
1723,105/12/22,"26,509,271","4,758,580,950",180.00,180.50,179.00,179.00,-1.00,"10,768"
1724,105/12/23,"24,376,885","4,359,360,001",179.00,180.00,178.50,178.50,-0.50,"9,298"
1725,105/12/26,"5,694,358","1,021,265,940",179.00,180.00,179.00,179.50,+1.00,"3,404"
1726,105/12/27,"8,276,087","1,488,495,160",180.00,180.50,179.50,180.00,+0.50,"4,246"
1727,105/12/28,"21,441,126","3,896,591,783",181.00,182.00,180.50,182.00,+2.00,"7,026"
1728,105/12/29,"30,211,764","5,453,513,284",180.00,181.50,180.00,180.00,-2.00,"10,947"
1729,105/12/30,"36,748,382","6,647,442,778",181.00,182.50,180.00,181.50,+1.50,"11,638"
1730,106/01/03,"23,550,783","4,300,648,272",181.50,183.50,181.00,183.00,+1.50,"8,743"
1731,106/01/04,"24,482,374","4,478,699,942",183.00,184.00,181.50,183.00, 0.00,"8,476"
1732,106/01/05,"21,373,561","3,913,389,163",182.00,183.50,181.50,183.50,+0.50,"8,297"
1733,106/01/06,"23,120,808","4,250,912,732",184.00,184.50,183.50,184.00,+0.50,"9,659"
1734,106/01/09,"18,583,788","3,419,409,204",184.00,185.00,183.00,184.00, 0.00,"5,759"
1735,106/01/10,"20,691,305","3,811,496,280",184.50,185.50,183.50,184.00, 0.00,"7,831"
1736,106/01/11,"29,747,168","5,438,136,536",185.00,185.00,181.50,182.00,-2.00,"10,509"
1737,106/01/12,"48,599,502","8,959,263,194",182.50,185.50,182.50,184.50,+2.50,"13,220"
1738,106/01/13,"53,089,358","9,622,624,651",180.50,182.50,180.50,181.50,-3.00,"16,366"
1739,106/01/16,"30,878,049","5,545,432,320",180.00,180.50,179.00,179.50,-2.00,"13,441"
1740,106/01/17,"13,207,419","2,386,575,839",180.50,181.00,179.50,181.00,+1.50,"5,771"
1741,106/01/18,"23,810,637","4,292,682,797",180.50,181.00,179.50,181.00, 0.00,"7,783"
1742,106/01/19,"25,935,613","4,673,783,621",179.50,181.00,179.50,180.50,-0.50,"8,400"
1743,106/01/20,"42,317,086","7,658,563,990",181.00,181.50,180.50,181.00,+0.50,"7,803"
1744,106/01/23,"58,299,156","10,699,572,592",182.50,185.00,182.50,185.00,+4.00,"13,560"
1745,106/01/24,"72,014,239","13,356,900,945",185.00,186.50,184.50,185.50,+0.50,"14,227"
1746,106/02/02,"153,703,780","28,731,441,750",188.00,188.50,184.00,184.50,-1.00,"21,047"
1747,106/02/03,"30,387,652","5,604,884,683",186.00,186.00,183.50,184.50, 0.00,"8,079"
1748,106/02/06,"29,702,832","5,476,151,588",184.50,185.50,184.00,184.50, 0.00,"8,330"
1749,106/02/07,"23,981,988","4,418,689,272",183.50,185.00,183.00,184.50, 0.00,"8,712"
1750,106/02/08,"45,607,272","8,371,548,478",183.50,184.50,183.00,183.50,-1.00,"8,245"
1751,106/02/09,"23,419,788","4,320,161,722",184.00,185.50,183.50,184.00,+0.50,"6,639"
1752,106/02/10,"49,257,380","9,113,650,300",184.50,185.50,184.00,185.50,+1.50,"9,566"
1753,106/02/13,"26,155,819","4,904,437,753",186.50,188.00,186.50,187.50,+2.00,"10,124"
1754,106/02/14,"46,716,940","8,798,947,193",189.00,190.00,187.50,187.50, 0.00,"11,413"
1755,106/02/15,"39,928,274","7,528,270,012",187.00,189.50,186.50,189.00,+1.50,"12,905"
1756,106/02/16,"28,371,087","5,360,502,302",190.00,190.50,188.00,189.00, 0.00,"9,035"
1757,106/02/17,"20,407,880","3,870,482,337",190.00,190.50,189.00,189.50,+0.50,"7,390"
1758,106/02/18,"3,517,102","667,392,778",190.00,190.50,189.50,189.50, 0.00,"1,771"
1759,106/02/20,"13,280,401","2,523,599,428",190.00,190.50,189.50,190.00,+0.50,"6,466"
1760,106/02/21,"31,987,532","6,058,373,156",190.00,190.00,188.50,190.00, 0.00,"8,646"
1761,106/02/22,"26,144,905","4,946,742,296",190.50,191.00,188.50,188.50,-1.50,"6,199"
1762,106/02/23,"36,095,621","6,809,495,260",188.00,189.50,187.00,188.50, 0.00,"7,885"
1763,106/02/24,"26,177,021","4,945,608,983",187.50,190.50,187.50,189.00,+0.50,"7,417"
1764,106/03/01,"48,263,273","9,041,728,541",188.50,188.50,186.00,186.00,-3.00,"12,019"
1765,106/03/02,"40,879,671","7,603,470,296",188.00,188.50,185.00,186.00, 0.00,"12,567"
1766,106/03/03,"28,213,610","5,199,920,850",184.50,185.00,184.00,184.00,-2.00,"11,570"
1767,106/03/06,"12,633,329","2,321,087,036",184.00,184.50,183.50,183.50,-0.50,"5,831"
1768,106/03/07,"22,816,387","4,214,029,230",184.00,185.50,184.00,185.50,+2.00,"5,824"
1769,106/03/08,"38,657,077","7,217,763,409",186.00,188.00,185.50,187.00,+1.50,"9,614"
1770,106/03/09,"31,119,469","5,750,011,305",185.50,186.00,184.00,184.50,-2.50,"12,394"
1771,106/03/10,"24,886,297","4,569,391,905",184.00,184.50,183.00,183.50,-1.00,"10,065"
1772,106/03/13,"11,025,355","2,048,482,530",185.00,186.50,185.00,186.50,+3.00,"4,141"
1773,106/03/14,"24,373,221","4,564,713,486",188.00,188.00,186.00,186.00,-0.50,"7,773"
1774,106/03/15,"14,147,168","2,634,475,248",185.50,187.00,185.50,186.50,+0.50,"4,952"
1775,106/03/16,"32,452,964","6,143,253,446",188.00,190.00,188.00,190.00,+3.50,"15,071"
1776,106/03/17,"38,698,064","7,377,279,160",189.50,191.50,189.00,191.50,+1.50,"10,731"
1777,106/03/20,"16,531,620","3,154,243,641",191.50,191.50,189.50,191.50, 0.00,"6,790"
1778,106/03/21,"33,662,234","6,523,324,906",192.00,195.00,191.50,195.00,+3.50,"13,192"
1779,106/03/22,"27,766,559","5,349,879,407",192.50,193.50,191.50,193.50,-1.50,"9,435"
1780,106/03/23,"18,831,295","3,628,401,625",192.00,193.50,192.00,193.50, 0.00,"6,052"
1781,106/03/24,"17,722,202","3,408,016,684",192.00,193.00,192.00,192.50,-1.00,"5,225"
1782,106/03/27,"29,867,998","5,766,195,556",194.50,194.50,192.00,193.00,+0.50,"6,963"
1783,106/03/28,"39,522,318","7,662,549,266",195.00,195.00,192.50,194.50,+1.50,"9,380"
1784,106/03/29,"33,839,400","6,501,685,654",194.50,194.50,191.00,191.50,-3.00,"11,340"
1785,106/03/30,"30,716,971","5,884,771,607",192.50,193.00,190.50,191.50, 0.00,"9,900"
1786,106/03/31,"33,996,900","6,457,321,080",191.00,192.00,189.00,189.00,-2.50,"10,225"
1787,106/04/05,"45,116,406","8,656,195,632",189.50,193.00,189.50,193.00,+4.00,"14,224"
1788,106/04/06,"17,417,037","3,337,417,368",193.00,193.00,191.00,191.50,-1.50,"6,309"
1789,106/04/07,"19,066,095","3,624,732,655",192.00,192.00,188.50,191.00,-0.50,"7,861"
1790,106/04/10,"17,388,929","3,307,523,455",191.00,191.50,189.50,190.00,-1.00,"6,803"
1791,106/04/11,"9,788,922","1,862,488,347",190.00,191.00,189.00,191.00,+1.00,"3,348"
1792,106/04/12,"17,418,048","3,321,982,188",190.50,191.50,190.00,191.00, 0.00,"5,778"
1793,106/04/13,"14,796,174","2,829,915,284",189.50,192.00,189.50,191.50,+0.50,"5,705"
1794,106/04/14,"31,317,585","5,909,582,565",189.50,189.50,188.00,189.00,-2.50,"12,442"
1795,106/04/17,"17,111,522","3,223,517,863",189.00,189.00,187.50,187.50,-1.50,"7,470"
1796,106/04/18,"28,732,770","5,411,365,190",188.00,189.50,187.50,188.00,+0.50,"6,174"
1797,106/04/19,"31,171,199","5,828,201,425",187.50,187.50,186.50,186.50,-1.50,"9,427"
1798,106/04/20,"32,697,485","6,118,457,114",186.50,188.00,186.50,187.00,+0.50,"6,751"
1799,106/04/21,"19,034,232","3,603,058,600",187.50,190.00,187.50,190.00,+3.00,"6,966"
1800,106/04/24,"29,572,675","5,612,973,548",191.00,191.50,188.50,190.00, 0.00,"5,428"
1801,106/04/25,"31,952,889","6,096,631,799",190.50,192.00,189.50,192.00,+2.00,"10,510"
1802,106/04/26,"31,119,972","5,951,704,052",192.00,192.00,190.50,191.00,-1.00,"10,342"
1803,106/04/27,"35,812,934","6,877,484,808",192.00,193.00,190.50,193.00,+2.00,"9,859"
1804,106/04/28,"38,381,021","7,446,882,120",193.50,194.50,193.00,194.50,+1.50,"11,671"
1805,106/05/02,"45,851,963","9,053,856,108",198.50,199.00,195.50,196.50,+2.00,"15,718"
1806,106/05/03,"27,240,962","5,390,698,304",198.00,198.50,197.00,198.00,+1.50,"9,259"
1807,106/05/04,"22,194,084","4,394,409,518",198.50,199.00,197.00,198.00, 0.00,"8,787"
1808,106/05/05,"17,618,358","3,484,019,026",197.00,198.50,197.00,197.50,-0.50,"6,078"
1809,106/05/08,"39,591,009","7,943,498,809",199.00,202.50,199.00,202.50,+5.00,"15,190"
1810,106/05/09,"48,285,324","9,920,879,512",205.50,207.00,203.50,203.50,+1.00,"15,467"
1811,106/05/10,"31,075,759","6,369,713,620",204.00,206.00,204.00,205.50,+2.00,"11,094"
1812,106/05/11,"44,286,097","9,144,772,197",204.50,208.50,204.00,207.50,+2.00,"16,478"
1813,106/05/12,"25,507,045","5,246,098,865",205.00,207.00,205.00,206.00,-1.50,"7,515"
1814,106/05/15,"25,922,334","5,324,070,590",204.00,206.00,204.00,206.00, 0.00,"8,141"
1815,106/05/16,"36,604,672","7,468,111,624",205.00,205.00,203.50,204.50,-1.50,"11,066"
1816,106/05/17,"22,606,380","4,599,735,640",203.00,204.00,203.00,204.00,-0.50,"9,323"
1817,106/05/18,"22,490,217","4,559,780,051",202.50,204.00,201.50,203.50,-0.50,"6,983"
1818,106/05/19,"17,163,108","3,490,280,961",203.50,204.50,202.50,203.00,-0.50,"6,014"
1819,106/05/22,"17,419,705","3,554,245,920",203.50,205.00,203.00,205.00,+2.00,"5,278"
1820,106/05/23,"23,028,298","4,738,103,907",205.00,207.00,204.50,205.00, 0.00,"7,003"
1821,106/05/24,"18,307,715","3,760,309,975",205.00,206.00,205.00,205.50,+0.50,"5,141"
1822,106/05/25,"26,088,748","5,388,004,408",206.00,207.00,205.50,207.00,+1.50,"7,406"
1823,106/05/26,"32,976,727","6,794,923,568",205.00,207.00,205.00,207.00, 0.00,"8,059"
1824,106/05/31,"67,935,145","13,853,122,715",206.50,207.00,203.00,203.00,-4.00,"11,757"
1825,106/06/01,"29,623,649","6,096,361,694",205.00,207.00,204.50,207.00,+4.00,"6,374"
1826,106/06/02,"23,265,323","4,845,442,265",208.50,209.00,207.50,209.00,+2.00,"7,429"
1827,106/06/03,"1,535,230","320,348,914",209.00,209.00,208.00,209.00, 0.00,"1,078"
1828,106/06/05,"22,545,164","4,746,962,354",209.50,212.00,209.00,212.00,+3.00,"8,931"
1829,106/06/06,"15,382,025","3,243,804,586",210.50,211.50,210.50,210.50,-1.50,"5,541"
1830,106/06/07,"34,729,326","7,342,424,736",212.00,212.50,210.00,211.50,+1.00,"8,034"
1831,106/06/08,"21,654,488","4,599,496,993",212.00,213.00,211.50,213.00,+1.50,"7,926"
1832,106/06/09,"35,190,159","7,505,851,237",214.50,215.00,212.00,212.00,-1.00,"10,657"
1833,106/06/12,"63,111,746","13,135,046,554",207.00,210.00,207.00,207.50,-4.50,"22,473"
1834,106/06/13,"49,983,303","10,381,567,507",207.00,208.50,206.50,208.00,+0.50,"13,236"
1835,106/06/14,"39,083,899","8,113,132,831",208.50,209.50,206.00,207.00,-1.00,"11,304"
1836,106/06/15,"19,486,457","4,046,560,581",207.50,208.00,207.00,208.00,+1.00,"6,497"
1837,106/06/16,"32,856,536","6,902,455,266",207.50,212.00,207.00,211.50,+3.50,"9,683"
1838,106/06/19,"17,489,571","3,712,290,873",211.00,213.00,210.50,213.00,+1.50,"5,658"
1839,106/06/20,"28,784,100","6,229,988,043",215.00,218.00,214.50,216.50,+3.50,"9,135"
1840,106/06/21,"45,384,482","9,793,828,804",216.00,217.00,214.50,215.50,-1.00,"12,233"
1841,106/06/22,"26,094,649","5,674,049,232",217.00,218.00,216.50,218.00,+2.50,"7,559"
1842,106/06/23,"39,686,091","8,627,393,668",218.00,218.50,217.00,217.00,-1.00,"14,539"
1843,106/06/26,"60,140,797","12,848,925,735",212.00,215.00,212.00,215.00,X0.00,"20,653"
1844,106/06/27,"44,504,785","9,437,315,205",214.00,214.00,211.00,211.50,-3.50,"17,122"
1845,106/06/28,"52,273,921","10,919,812,400",209.50,210.00,208.00,208.50,-3.00,"15,953"
1846,106/06/29,"27,049,234","5,678,566,197",210.50,210.50,208.50,210.00,+1.50,"8,431"
1847,106/06/30,"31,709,978","6,580,047,422",206.50,208.50,206.50,208.50,-1.50,"9,805"
1848,106/07/03,"21,066,605","4,382,736,445",207.50,209.00,207.00,209.00,+0.50,"7,037"
1849,106/07/04,"21,592,272","4,476,915,676",208.00,208.50,207.00,207.00,-2.00,"8,990"
1850,106/07/05,"23,463,030","4,868,199,460",207.00,208.50,206.50,208.50,+1.50,"7,278"
1851,106/07/06,"15,260,726","3,166,474,008",208.00,208.50,207.00,207.50,-1.00,"4,473"
1852,106/07/07,"21,567,705","4,449,245,335",207.00,207.50,205.50,206.00,-1.50,"8,234"
1853,106/07/10,"13,326,526","2,749,724,552",206.50,207.00,206.00,206.00, 0.00,"5,812"
1854,106/07/11,"34,593,975","7,275,696,778",208.00,212.00,207.50,212.00,+6.00,"11,217"
1855,106/07/12,"26,887,728","5,690,155,100",211.00,212.50,210.50,210.50,-1.50,"9,582"
1856,106/07/13,"50,136,849","10,735,533,186",212.00,216.00,211.50,214.50,+4.00,"16,903"
